levekaar,lksnavn,grunnkrets
3301000020,Drammen LKS 20,33010121
3301000020,Drammen LKS 20,33010122
3301000021,Drammen LKS 21,33010106
3301000021,Drammen LKS 21,33010118
3301000022,Drammen LKS 22,33010124
3301000022,Drammen LKS 22,33010125
3301000022,Drammen LKS 22,33010126
3301000023,Drammen LKS 23,33010127
3301000023,Drammen LKS 23,33010128
3301000023,Drammen LKS 23,33010129
3301000023,Drammen LKS 23,33010131
3301000023,Drammen LKS 23,33010138
3301000024,Drammen LKS 24,33010111
3301000024,Drammen LKS 24,33010112
3301000024,Drammen LKS 24,33010113
3301000024,Drammen LKS 24,33010114
3301000025,Drammen LKS 25,33010107
3301000025,Drammen LKS 25,33010108
3301000025,Drammen LKS 25,33010109
3301000025,Drammen LKS 25,33010110
3301000026,Drammen LKS 26,33010101
3301000026,Drammen LKS 26,33010102
3301000026,Drammen LKS 26,33011207
3301000026,Drammen LKS 26,33011208
3301000026,Drammen LKS 26,33011209
3301000027,Drammen LKS 27,33011206
3301000028,Drammen LKS 28,33011201
3301000028,Drammen LKS 28,33011202
3301000028,Drammen LKS 28,33011203
3301000028,Drammen LKS 28,33011204
3301000028,Drammen LKS 28,33011205
3301000028,Drammen LKS 28,33011210
3301000029,Drammen LKS 29,33011105
3301000029,Drammen LKS 29,33011106
3301000029,Drammen LKS 29,33011107
3301000030,Drammen LKS 30,33011104
3301000031,Drammen LKS 31,33011108
3301000031,Drammen LKS 31,33011109
3301000031,Drammen LKS 31,33011111
3301000032,Drammen LKS 32,33011101
3301000032,Drammen LKS 32,33011102
3301000032,Drammen LKS 32,33011103
3301000033,Drammen LKS 33,33011301
3301000033,Drammen LKS 33,33011302
3301000034,Drammen LKS 34,33011303
3301000034,Drammen LKS 34,33011402
3301000034,Drammen LKS 34,33011406
3301000035,Drammen LKS 35,33011401
3301000035,Drammen LKS 35,33011403
3301000036,Drammen LKS 36,33011404
3301000036,Drammen LKS 36,33011405
3301000037,Drammen LKS 37,33011407
3301000037,Drammen LKS 37,33011409
3301000037,Drammen LKS 37,33011410
3301000037,Drammen LKS 37,33011411
3301000037,Drammen LKS 37,33011412
3301000037,Drammen LKS 37,33011413
3301000037,Drammen LKS 37,33011414
3301000038,Drammen LKS 38,33011408
3301000038,Drammen LKS 38,33011415
3301000039,Drammen LKS 39,33010501
3301000039,Drammen LKS 39,33010504
3301000039,Drammen LKS 39,33010510
3301000039,Drammen LKS 39,33010512
3301000039,Drammen LKS 39,33010513
3301000039,Drammen LKS 39,33010514
3301000040,Drammen LKS 40,33011001
3301000040,Drammen LKS 40,33011002
3301000040,Drammen LKS 40,33011003
3301000040,Drammen LKS 40,33011004
3301000040,Drammen LKS 40,33011005
3301000040,Drammen LKS 40,33011006
3301000040,Drammen LKS 40,33011007
3301000040,Drammen LKS 40,33011008
3301000040,Drammen LKS 40,33011009
3301000040,Drammen LKS 40,33011010
3301000040,Drammen LKS 40,33011013
3301000040,Drammen LKS 40,33011014
3301000040,Drammen LKS 40,33011015
3301000040,Drammen LKS 40,33011018
3301000040,Drammen LKS 40,33011019
3301000040,Drammen LKS 40,33011021
3301000040,Drammen LKS 40,33011022
3301000040,Drammen LKS 40,33011024
3301000040,Drammen LKS 40,33011025
3301000040,Drammen LKS 40,33011026
3301000040,Drammen LKS 40,33011028
3301000040,Drammen LKS 40,33011029
3301000040,Drammen LKS 40,33011031
3301000041,Drammen LKS 41,33011027
3301000041,Drammen LKS 41,33011030
3301000041,Drammen LKS 41,33011042
3301000041,Drammen LKS 41,33011047
3301000042,Drammen LKS 42,33010503
3301000042,Drammen LKS 42,33010806
3301000042,Drammen LKS 42,33010807
3301000042,Drammen LKS 42,33011011
3301000042,Drammen LKS 42,33011012
3301000042,Drammen LKS 42,33011016
3301000042,Drammen LKS 42,33011017
3301000042,Drammen LKS 42,33011020
3301000042,Drammen LKS 42,33011023
3301000042,Drammen LKS 42,33011043
3301000042,Drammen LKS 42,33011044
3301000042,Drammen LKS 42,33011045
3301000042,Drammen LKS 42,33011046
3301000042,Drammen LKS 42,33011048
3301000042,Drammen LKS 42,33011049
3301000042,Drammen LKS 42,33011050
3301000042,Drammen LKS 42,33011051
3301000042,Drammen LKS 42,33011052
3301000042,Drammen LKS 42,33011053
3301000042,Drammen LKS 42,33011054
3301000043,Drammen LKS 43,33010507
3301000043,Drammen LKS 43,33010508
3301000043,Drammen LKS 43,33010509
3301000043,Drammen LKS 43,33010511
3301000044,Drammen LKS 44,33010502
3301000044,Drammen LKS 44,33010505
3301000044,Drammen LKS 44,33010506
3301000045,Drammen LKS 45,33010601
3301000045,Drammen LKS 45,33010602
3301000045,Drammen LKS 45,33010603
3301000046,Drammen LKS 46,33010604
3301000046,Drammen LKS 46,33010605
3301000046,Drammen LKS 46,33010606
3301000047,Drammen LKS 47,33010801
3301000047,Drammen LKS 47,33010802
3301000047,Drammen LKS 47,33010803
3301000047,Drammen LKS 47,33010804
3301000048,Drammen LKS 48,33010805
3301000048,Drammen LKS 48,33010810
3301000049,Drammen LKS 49,33010813
3301000049,Drammen LKS 49,33010814
3301000049,Drammen LKS 49,33010815
3301000049,Drammen LKS 49,33010816
3301000049,Drammen LKS 49,33010817
3301000050,Drammen LKS 50,33010808
3301000050,Drammen LKS 50,33010809
3301000050,Drammen LKS 50,33010811
3301000050,Drammen LKS 50,33010812
3301000050,Drammen LKS 50,33010818
3301000051,Drammen LKS 51,33010901
3301000051,Drammen LKS 51,33010902
3301000051,Drammen LKS 51,33010903
3301000051,Drammen LKS 51,33010904
3301000051,Drammen LKS 51,33010905
3301000051,Drammen LKS 51,33010906
3301000051,Drammen LKS 51,33010907
3301000051,Drammen LKS 51,33010908
3301000051,Drammen LKS 51,33010922
3301000051,Drammen LKS 51,33010923
3301000051,Drammen LKS 51,33010924
3301000051,Drammen LKS 51,33010925
3301000051,Drammen LKS 51,33011032
3301000051,Drammen LKS 51,33011037
3301000051,Drammen LKS 51,33011038
3301000051,Drammen LKS 51,33011039
3301000051,Drammen LKS 51,33011040
3301000051,Drammen LKS 51,33011041
3301000052,Drammen LKS 52,33010909
3301000052,Drammen LKS 52,33010910
3301000052,Drammen LKS 52,33010911
3301000052,Drammen LKS 52,33010912
3301000052,Drammen LKS 52,33010913
3301000052,Drammen LKS 52,33010914
3301000052,Drammen LKS 52,33010915
3301000052,Drammen LKS 52,33010916
3301000052,Drammen LKS 52,33010917
3301000052,Drammen LKS 52,33010918
3301000052,Drammen LKS 52,33010919
3301000052,Drammen LKS 52,33010920
3305000001,Ringerike LKS 01,33050501
3305000001,Ringerike LKS 01,33050701
3305000001,Ringerike LKS 01,33050702
3305000001,Ringerike LKS 01,33050703
3305000001,Ringerike LKS 01,33050704
3305000001,Ringerike LKS 01,33050705
3305000002,Ringerike LKS 02,33050502
3305000002,Ringerike LKS 02,33050510
3305000002,Ringerike LKS 02,33050511
3305000003,Ringerike LKS 03,33050507
3305000003,Ringerike LKS 03,33050512
3305000004,Ringerike LKS 04,33050801
3305000004,Ringerike LKS 04,33050802
3305000004,Ringerike LKS 04,33050804
3305000004,Ringerike LKS 04,33050901
3305000004,Ringerike LKS 04,33050902
3305000004,Ringerike LKS 04,33050903
3305000004,Ringerike LKS 04,33050904
3305000004,Ringerike LKS 04,33050905
3305000004,Ringerike LKS 04,33050906
3305000004,Ringerike LKS 04,33050907
3305000005,Ringerike LKS 05,33050205
3305000005,Ringerike LKS 05,33050803
3305000005,Ringerike LKS 05,33050805
3305000006,Ringerike LKS 06,33050204
3305000006,Ringerike LKS 06,33050304
3305000006,Ringerike LKS 06,33050306
3305000007,Ringerike LKS 07,33050301
3305000007,Ringerike LKS 07,33050403
3305000007,Ringerike LKS 07,33050404
3305000007,Ringerike LKS 07,33050509
3305000008,Ringerike LKS 08,33050503
3305000008,Ringerike LKS 08,33050504
3305000008,Ringerike LKS 08,33050508
3305000008,Ringerike LKS 08,33050601
3305000008,Ringerike LKS 08,33050602
3305000008,Ringerike LKS 08,33050603
3305000008,Ringerike LKS 08,33050604
3305000009,Ringerike LKS 09,33050505
3305000009,Ringerike LKS 09,33050506
3305000010,Ringerike LKS 10,33050101
3305000010,Ringerike LKS 10,33050102
3305000010,Ringerike LKS 10,33050103
3305000011,Ringerike LKS 11,33050106
3305000011,Ringerike LKS 11,33050302
3305000011,Ringerike LKS 11,33050303
3305000012,Ringerike LKS 12,33050305
3305000013,Ringerike LKS 13,33050203
3305000013,Ringerike LKS 13,33050207
3305000014,Ringerike LKS 14,33050104
3305000014,Ringerike LKS 14,33050105
3305000015,Ringerike LKS 15,33050201
3305000015,Ringerike LKS 15,33050206
3305000016,Ringerike LKS 16,33050401
3305000016,Ringerike LKS 16,33050402
3401000001,Kongsvinger LKS 01,34010212
3401000001,Kongsvinger LKS 01,34010213
3401000001,Kongsvinger LKS 01,34010214
3401000001,Kongsvinger LKS 01,34010215
3401000001,Kongsvinger LKS 01,34010216
3401000002,Kongsvinger LKS 02,34010209
3401000002,Kongsvinger LKS 02,34010210
3401000002,Kongsvinger LKS 02,34010211
3401000002,Kongsvinger LKS 02,34010217
3401000002,Kongsvinger LKS 02,34010218
3401000002,Kongsvinger LKS 02,34010219
3401000003,Kongsvinger LKS 03,34010201
3401000003,Kongsvinger LKS 03,34010202
3401000003,Kongsvinger LKS 03,34010203
3401000004,Kongsvinger LKS 04,34010204
3401000004,Kongsvinger LKS 04,34010205
3401000004,Kongsvinger LKS 04,34010206
3401000004,Kongsvinger LKS 04,34010207
3401000004,Kongsvinger LKS 04,34010208
3401000005,Kongsvinger LKS 05,34010101
3401000005,Kongsvinger LKS 05,34010102
3401000005,Kongsvinger LKS 05,34010103
3401000005,Kongsvinger LKS 05,34010104
3401000005,Kongsvinger LKS 05,34010105
3401000005,Kongsvinger LKS 05,34010107
3401000006,Kongsvinger LKS 06,34010106
3401000006,Kongsvinger LKS 06,34010111
3401000006,Kongsvinger LKS 06,34010112
3401000006,Kongsvinger LKS 06,34010113
3401000006,Kongsvinger LKS 06,34010114
3401000007,Kongsvinger LKS 07,34010108
3401000007,Kongsvinger LKS 07,34010109
3401000007,Kongsvinger LKS 07,34010110
3401000007,Kongsvinger LKS 07,34010115
3401000007,Kongsvinger LKS 07,34010116
3401000007,Kongsvinger LKS 07,34010118
3401000008,Kongsvinger LKS 08,34010117
3401000008,Kongsvinger LKS 08,34010119
3401000008,Kongsvinger LKS 08,34010301
3401000008,Kongsvinger LKS 08,34010302
3401000008,Kongsvinger LKS 08,34010303
3401000008,Kongsvinger LKS 08,34010304
3401000008,Kongsvinger LKS 08,34010305
3401000008,Kongsvinger LKS 08,34010306
3401000008,Kongsvinger LKS 08,34010307
3401000008,Kongsvinger LKS 08,34010308
3401000008,Kongsvinger LKS 08,34010309
3401000008,Kongsvinger LKS 08,34010310
3401000008,Kongsvinger LKS 08,34010504
3401000008,Kongsvinger LKS 08,34010506
3401000008,Kongsvinger LKS 08,34010519
3401000008,Kongsvinger LKS 08,34010520
3401000008,Kongsvinger LKS 08,34010521
3401000009,Kongsvinger LKS 09,34010501
3401000009,Kongsvinger LKS 09,34010502
3401000009,Kongsvinger LKS 09,34010503
3401000009,Kongsvinger LKS 09,34010512
3401000009,Kongsvinger LKS 09,34010513
3401000009,Kongsvinger LKS 09,34010514
3401000009,Kongsvinger LKS 09,34010515
3401000009,Kongsvinger LKS 09,34010516
3401000009,Kongsvinger LKS 09,34010517
3401000009,Kongsvinger LKS 09,34010518
3401000010,Kongsvinger LKS 10,34010401
3401000010,Kongsvinger LKS 10,34010402
3401000010,Kongsvinger LKS 10,34010403
3401000010,Kongsvinger LKS 10,34010404
3401000010,Kongsvinger LKS 10,34010405
3401000010,Kongsvinger LKS 10,34010406
3401000010,Kongsvinger LKS 10,34010407
3401000010,Kongsvinger LKS 10,34010408
3401000010,Kongsvinger LKS 10,34010409
3401000010,Kongsvinger LKS 10,34010410
3401000010,Kongsvinger LKS 10,34010411
3401000010,Kongsvinger LKS 10,34010505
3401000010,Kongsvinger LKS 10,34010507
3401000010,Kongsvinger LKS 10,34010508
3401000010,Kongsvinger LKS 10,34010509
3401000010,Kongsvinger LKS 10,34010510
3401000010,Kongsvinger LKS 10,34010511
3403000001,Hamar LKS 01,34030801
3403000001,Hamar LKS 01,34030802
3403000001,Hamar LKS 01,34030803
3403000001,Hamar LKS 01,34030804
3403000001,Hamar LKS 01,34030805
3403000001,Hamar LKS 01,34030806
3403000001,Hamar LKS 01,34030807
3403000002,Hamar LKS 02,34030701
3403000002,Hamar LKS 02,34030703
3403000002,Hamar LKS 02,34030704
3403000002,Hamar LKS 02,34030705
3403000002,Hamar LKS 02,34030706
3403000002,Hamar LKS 02,34030707
3403000002,Hamar LKS 02,34030708
3403000002,Hamar LKS 02,34030709
3403000002,Hamar LKS 02,34030710
3403000002,Hamar LKS 02,34030711
3403000003,Hamar LKS 03,34030503
3403000003,Hamar LKS 03,34030504
3403000003,Hamar LKS 03,34030505
3403000003,Hamar LKS 03,34030506
3403000003,Hamar LKS 03,34030507
3403000003,Hamar LKS 03,34030508
3403000004,Hamar LKS 04,34030404
3403000004,Hamar LKS 04,34030406
3403000005,Hamar LKS 05,34030407
3403000005,Hamar LKS 05,34030408
3403000005,Hamar LKS 05,34030409
3403000005,Hamar LKS 05,34030410
3403000005,Hamar LKS 05,34030509
3403000005,Hamar LKS 05,34030510
3403000005,Hamar LKS 05,34030511
3403000006,Hamar LKS 06,34030402
3403000006,Hamar LKS 06,34030403
3403000006,Hamar LKS 06,34030405
3403000007,Hamar LKS 07,34030201
3403000007,Hamar LKS 07,34030202
3403000007,Hamar LKS 07,34030205
3403000008,Hamar LKS 08,34030203
3403000008,Hamar LKS 08,34030204
3403000008,Hamar LKS 08,34030401
3403000009,Hamar LKS 09,34030105
3403000009,Hamar LKS 09,34030107
3403000009,Hamar LKS 09,34030108
3403000009,Hamar LKS 09,34030109
3403000009,Hamar LKS 09,34030110
3403000009,Hamar LKS 09,34030111
3403000010,Hamar LKS 10,34030101
3403000010,Hamar LKS 10,34030102
3403000010,Hamar LKS 10,34030103
3403000010,Hamar LKS 10,34030104
3403000010,Hamar LKS 10,34030112
3403000010,Hamar LKS 10,34030301
3403000011,Hamar LKS 11,34030106
3403000011,Hamar LKS 11,34030302
3403000011,Hamar LKS 11,34030303
3403000011,Hamar LKS 11,34030304
3403000011,Hamar LKS 11,34030305
3403000012,Hamar LKS 12,34030306
3403000012,Hamar LKS 12,34030307
3403000012,Hamar LKS 12,34030501
3403000012,Hamar LKS 12,34030502
3403000013,Hamar LKS 13,34030601
3403000013,Hamar LKS 13,34030602
3403000013,Hamar LKS 13,34030603
3403000013,Hamar LKS 13,34030604
3403000013,Hamar LKS 13,34030605
3403000013,Hamar LKS 13,34030611
3403000014,Hamar LKS 14,34030606
3403000014,Hamar LKS 14,34030607
3403000014,Hamar LKS 14,34030608
3403000014,Hamar LKS 14,34030609
3403000014,Hamar LKS 14,34030610
3403000014,Hamar LKS 14,34030612
3403000014,Hamar LKS 14,34030702
3403000015,Hamar LKS 15,34030808
3403000015,Hamar LKS 15,34030901
3403000015,Hamar LKS 15,34030902
3403000015,Hamar LKS 15,34030903
3403000015,Hamar LKS 15,34030904
3403000015,Hamar LKS 15,34030905
3403000015,Hamar LKS 15,34030906
3403000015,Hamar LKS 15,34030907
3403000015,Hamar LKS 15,34030908
3403000015,Hamar LKS 15,34030909
3403000015,Hamar LKS 15,34030910
3403000015,Hamar LKS 15,34030911
3403000015,Hamar LKS 15,34030912
3403000015,Hamar LKS 15,34030913
3411000001,Ringsaker LKS 01,34111423
3411000001,Ringsaker LKS 01,34111424
3411000001,Ringsaker LKS 01,34111501
3411000001,Ringsaker LKS 01,34111502
3411000001,Ringsaker LKS 01,34111503
3411000001,Ringsaker LKS 01,34111504
3411000001,Ringsaker LKS 01,34111505
3411000001,Ringsaker LKS 01,34111506
3411000002,Ringsaker LKS 02,34110506
3411000002,Ringsaker LKS 02,34110507
3411000002,Ringsaker LKS 02,34110508
3411000002,Ringsaker LKS 02,34110525
3411000002,Ringsaker LKS 02,34111301
3411000002,Ringsaker LKS 02,34111321
3411000002,Ringsaker LKS 02,34111322
3411000002,Ringsaker LKS 02,34111323
3411000002,Ringsaker LKS 02,34111401
3411000002,Ringsaker LKS 02,34111402
3411000002,Ringsaker LKS 02,34111403
3411000002,Ringsaker LKS 02,34111404
3411000002,Ringsaker LKS 02,34111421
3411000002,Ringsaker LKS 02,34111422
3411000003,Ringsaker LKS 03,34110201
3411000003,Ringsaker LKS 03,34110202
3411000003,Ringsaker LKS 03,34110203
3411000003,Ringsaker LKS 03,34110204
3411000003,Ringsaker LKS 03,34110205
3411000003,Ringsaker LKS 03,34110502
3411000003,Ringsaker LKS 03,34110503
3411000003,Ringsaker LKS 03,34110504
3411000003,Ringsaker LKS 03,34110505
3411000004,Ringsaker LKS 04,34110102
3411000004,Ringsaker LKS 04,34110103
3411000004,Ringsaker LKS 04,34110104
3411000004,Ringsaker LKS 04,34110105
3411000005,Ringsaker LKS 05,34110121
3411000005,Ringsaker LKS 05,34110122
3411000005,Ringsaker LKS 05,34110123
3411000005,Ringsaker LKS 05,34110124
3411000005,Ringsaker LKS 05,34110125
3411000005,Ringsaker LKS 05,34110126
3411000005,Ringsaker LKS 05,34110127
3411000005,Ringsaker LKS 05,34110301
3411000006,Ringsaker LKS 06,34110302
3411000006,Ringsaker LKS 06,34110305
3411000006,Ringsaker LKS 06,34110306
3411000006,Ringsaker LKS 06,34110307
3411000006,Ringsaker LKS 06,34110501
3411000007,Ringsaker LKS 07,34110303
3411000007,Ringsaker LKS 07,34110304
3411000007,Ringsaker LKS 07,34110308
3411000007,Ringsaker LKS 07,34110401
3411000008,Ringsaker LKS 08,34110309
3411000008,Ringsaker LKS 08,34110310
3411000008,Ringsaker LKS 08,34110311
3411000008,Ringsaker LKS 08,34110312
3411000008,Ringsaker LKS 08,34110313
3411000009,Ringsaker LKS 09,34110314
3411000009,Ringsaker LKS 09,34110404
3411000009,Ringsaker LKS 09,34110405
3411000009,Ringsaker LKS 09,34110408
3411000009,Ringsaker LKS 09,34110409
3411000010,Ringsaker LKS 10,34110402
3411000010,Ringsaker LKS 10,34110403
3411000010,Ringsaker LKS 10,34110406
3411000010,Ringsaker LKS 10,34110407
3411000010,Ringsaker LKS 10,34110413
3411000011,Ringsaker LKS 11,34110410
3411000011,Ringsaker LKS 11,34110411
3411000011,Ringsaker LKS 11,34110412
3411000011,Ringsaker LKS 11,34110521
3411000011,Ringsaker LKS 11,34110522
3411000011,Ringsaker LKS 11,34110523
3411000011,Ringsaker LKS 11,34110524
3411000011,Ringsaker LKS 11,34110601
3411000011,Ringsaker LKS 11,34110602
3411000011,Ringsaker LKS 11,34110603
3411000011,Ringsaker LKS 11,34110604
3411000011,Ringsaker LKS 11,34110605
3411000011,Ringsaker LKS 11,34110606
3411000011,Ringsaker LKS 11,34110621
3411000011,Ringsaker LKS 11,34110622
3411000011,Ringsaker LKS 11,34110623
3411000012,Ringsaker LKS 12,34110624
3411000012,Ringsaker LKS 12,34111101
3411000012,Ringsaker LKS 12,34111210
3411000012,Ringsaker LKS 12,34111221
3411000012,Ringsaker LKS 12,34111222
3411000012,Ringsaker LKS 12,34111223
3411000012,Ringsaker LKS 12,34111224
3411000012,Ringsaker LKS 12,34111302
3411000012,Ringsaker LKS 12,34111303
3411000012,Ringsaker LKS 12,34111304
3411000012,Ringsaker LKS 12,34111305
3411000013,Ringsaker LKS 13,34111105
3411000013,Ringsaker LKS 13,34111201
3411000013,Ringsaker LKS 13,34111205
3411000013,Ringsaker LKS 13,34111206
3411000013,Ringsaker LKS 13,34111207
3411000013,Ringsaker LKS 13,34111211
3411000013,Ringsaker LKS 13,34111212
3411000014,Ringsaker LKS 14,34111106
3411000014,Ringsaker LKS 14,34111202
3411000014,Ringsaker LKS 14,34111203
3411000014,Ringsaker LKS 14,34111204
3411000014,Ringsaker LKS 14,34111208
3411000014,Ringsaker LKS 14,34111209
3411000015,Ringsaker LKS 15,34110701
3411000015,Ringsaker LKS 15,34110702
3411000015,Ringsaker LKS 15,34110703
3411000015,Ringsaker LKS 15,34110704
3411000015,Ringsaker LKS 15,34110721
3411000015,Ringsaker LKS 15,34110722
3411000015,Ringsaker LKS 15,34110723
3411000015,Ringsaker LKS 15,34110724
3411000015,Ringsaker LKS 15,34110725
3411000015,Ringsaker LKS 15,34110801
3411000015,Ringsaker LKS 15,34110802
3411000015,Ringsaker LKS 15,34110803
3411000015,Ringsaker LKS 15,34110821
3411000015,Ringsaker LKS 15,34110822
3411000015,Ringsaker LKS 15,34110823
3411000015,Ringsaker LKS 15,34110824
3411000015,Ringsaker LKS 15,34110942
3411000015,Ringsaker LKS 15,34111102
3411000015,Ringsaker LKS 15,34111103
3411000015,Ringsaker LKS 15,34111104
3411000016,Ringsaker LKS 16,34110901
3411000016,Ringsaker LKS 16,34110902
3411000016,Ringsaker LKS 16,34110921
3411000016,Ringsaker LKS 16,34110922
3411000016,Ringsaker LKS 16,34110923
3411000016,Ringsaker LKS 16,34110924
3411000016,Ringsaker LKS 16,34110925
3411000016,Ringsaker LKS 16,34110941
3411000016,Ringsaker LKS 16,34110944
3411000017,Ringsaker LKS 17,34110903
3411000017,Ringsaker LKS 17,34110943
3411000017,Ringsaker LKS 17,34110945
3411000017,Ringsaker LKS 17,34111001
3411000017,Ringsaker LKS 17,34111002
3411000017,Ringsaker LKS 17,34111003
3411000017,Ringsaker LKS 17,34111021
3411000017,Ringsaker LKS 17,34111022
3411000017,Ringsaker LKS 17,34111023
3411000017,Ringsaker LKS 17,34111024
3901000001,Horten LKS 01,39010101
3901000001,Horten LKS 01,39010102
3901000001,Horten LKS 01,39010103
3901000001,Horten LKS 01,39010104
3901000001,Horten LKS 01,39010105
3901000002,Horten LKS 02,39010703
3901000002,Horten LKS 02,39010706
3901000002,Horten LKS 02,39010707
3901000002,Horten LKS 02,39010801
3901000003,Horten LKS 03,39010501
3901000003,Horten LKS 03,39010502
3901000003,Horten LKS 03,39010503
3901000003,Horten LKS 03,39010504
3901000004,Horten LKS 04,39010601
3901000004,Horten LKS 04,39010602
3901000004,Horten LKS 04,39010701
3901000004,Horten LKS 04,39010702
3901000005,Horten LKS 05,39010603
3901000005,Horten LKS 05,39010604
3901000005,Horten LKS 05,39010605
3901000005,Horten LKS 05,39010606
3901000006,Horten LKS 06,39010704
3901000006,Horten LKS 06,39010705
3901000007,Horten LKS 07,39010802
3901000007,Horten LKS 07,39010803
3901000007,Horten LKS 07,39010804
3901000007,Horten LKS 07,39010805
3901000008,Horten LKS 08,39010201
3901000008,Horten LKS 08,39010202
3901000008,Horten LKS 08,39010203
3901000008,Horten LKS 08,39010204
3901000008,Horten LKS 08,39010205
3901000009,Horten LKS 09,39010303
3901000009,Horten LKS 09,39010304
3901000009,Horten LKS 09,39010305
3901000009,Horten LKS 09,39010306
3901000009,Horten LKS 09,39010307
3901000009,Horten LKS 09,39010401
3901000010,Horten LKS 10,39010206
3901000010,Horten LKS 10,39010207
3901000010,Horten LKS 10,39010301
3901000010,Horten LKS 10,39010302
3901000010,Horten LKS 10,39010402
3901000011,Horten LKS 11,39010403
3901000011,Horten LKS 11,39010404
3901000011,Horten LKS 11,39010405
3903000001,Holmestrand LKS 01,39030401
3903000001,Holmestrand LKS 01,39030402
3903000001,Holmestrand LKS 01,39030403
3903000001,Holmestrand LKS 01,39030404
3903000001,Holmestrand LKS 01,39030405
3903000001,Holmestrand LKS 01,39030406
3903000002,Holmestrand LKS 02,39030302
3903000002,Holmestrand LKS 02,39030308
3903000002,Holmestrand LKS 02,39030309
3903000002,Holmestrand LKS 02,39030310
3903000002,Holmestrand LKS 02,39030311
3903000002,Holmestrand LKS 02,39030501
3903000002,Holmestrand LKS 02,39030502
3903000002,Holmestrand LKS 02,39030503
3903000002,Holmestrand LKS 02,39030504
3903000003,Holmestrand LKS 03,39030201
3903000003,Holmestrand LKS 03,39030301
3903000003,Holmestrand LKS 03,39030303
3903000003,Holmestrand LKS 03,39030304
3903000003,Holmestrand LKS 03,39030305
3903000003,Holmestrand LKS 03,39030306
3903000003,Holmestrand LKS 03,39030307
3903000004,Holmestrand LKS 04,39030202
3903000004,Holmestrand LKS 04,39030210
3903000004,Holmestrand LKS 04,39030214
3903000004,Holmestrand LKS 04,39030215
3903000004,Holmestrand LKS 04,39030216
3903000005,Holmestrand LKS 05,39030203
3903000005,Holmestrand LKS 05,39030204
3903000005,Holmestrand LKS 05,39030205
3903000005,Holmestrand LKS 05,39030211
3903000005,Holmestrand LKS 05,39030212
3903000005,Holmestrand LKS 05,39030213
3903000006,Holmestrand LKS 06,39030206
3903000006,Holmestrand LKS 06,39030207
3903000006,Holmestrand LKS 06,39030208
3903000006,Holmestrand LKS 06,39030209
3903000007,Holmestrand LKS 07,39030101
3903000007,Holmestrand LKS 07,39030102
3903000007,Holmestrand LKS 07,39030103
3903000007,Holmestrand LKS 07,39030104
3903000007,Holmestrand LKS 07,39030105
3903000007,Holmestrand LKS 07,39030106
3903000007,Holmestrand LKS 07,39030107
3903000007,Holmestrand LKS 07,39030108
3903000008,Holmestrand LKS 08,39030601
3903000008,Holmestrand LKS 08,39030602
3903000008,Holmestrand LKS 08,39030603
3903000009,Holmestrand LKS 09,39030604
3903000010,Holmestrand LKS 10,39030703
3903000010,Holmestrand LKS 10,39030801
3903000010,Holmestrand LKS 10,39030802
3903000010,Holmestrand LKS 10,39030803
3903000011,Holmestrand LKS 11,39030701
3903000011,Holmestrand LKS 11,39030702
3903000011,Holmestrand LKS 11,39030704
3903000011,Holmestrand LKS 11,39030705
3903000011,Holmestrand LKS 11,39030706
3903000011,Holmestrand LKS 11,39030707
3903000011,Holmestrand LKS 11,39030708
3903000012,Holmestrand LKS 12,39030804
3903000012,Holmestrand LKS 12,39030805
3903000012,Holmestrand LKS 12,39030806
3903000012,Holmestrand LKS 12,39030807
3905000001,Tønsberg LKS 01,39051607
3905000001,Tønsberg LKS 01,39051609
3905000001,Tønsberg LKS 01,39051701
3905000001,Tønsberg LKS 01,39051702
3905000001,Tønsberg LKS 01,39051703
3905000001,Tønsberg LKS 01,39051704
3905000001,Tønsberg LKS 01,39051705
3905000001,Tønsberg LKS 01,39051706
3905000002,Tønsberg LKS 02,39051402
3905000002,Tønsberg LKS 02,39051403
3905000002,Tønsberg LKS 02,39051405
3905000002,Tønsberg LKS 02,39051406
3905000002,Tønsberg LKS 02,39051407
3905000002,Tønsberg LKS 02,39051408
3905000002,Tønsberg LKS 02,39051409
3905000003,Tønsberg LKS 03,39051501
3905000003,Tønsberg LKS 03,39051604
3905000004,Tønsberg LKS 04,39051404
3905000004,Tønsberg LKS 04,39051502
3905000004,Tønsberg LKS 04,39051503
3905000004,Tønsberg LKS 04,39051601
3905000004,Tønsberg LKS 04,39051602
3905000004,Tønsberg LKS 04,39051603
3905000004,Tønsberg LKS 04,39051605
3905000004,Tønsberg LKS 04,39051606
3905000004,Tønsberg LKS 04,39051608
3905000005,Tønsberg LKS 05,39050202
3905000005,Tønsberg LKS 05,39050203
3905000005,Tønsberg LKS 05,39050204
3905000005,Tønsberg LKS 05,39051504
3905000006,Tønsberg LKS 06,39050115
3905000006,Tønsberg LKS 06,39050201
3905000006,Tønsberg LKS 06,39050205
3905000006,Tønsberg LKS 06,39050206
3905000006,Tønsberg LKS 06,39050207
3905000006,Tønsberg LKS 06,39050301
3905000007,Tønsberg LKS 07,39050303
3905000007,Tønsberg LKS 07,39050304
3905000007,Tønsberg LKS 07,39050306
3905000008,Tønsberg LKS 08,39050305
3905000008,Tønsberg LKS 08,39050307
3905000008,Tønsberg LKS 08,39050308
3905000008,Tønsberg LKS 08,39050401
3905000009,Tønsberg LKS 09,39050402
